2018-08-10 23:23:50,b'@LATAM_BRA lament\xc3\xa1vel ser obrigado a despachar sua bagagem.  Sem contar a trucul\xc3\xaancia caso vc conteste mesmo que ed\xe2\x80\xa6 https://t.co/CeC9V9UYaa'
2018-08-10 23:23:17,b'Nada como pagar mil reais de passagem e pegar um avi\xc3\xa3o assim... valeu @LATAM_BRA #latam #prefiroAzul https://t.co/lP0PsJPO8G'
2018-08-10 23:17:59,"b'@LATAM_BRA T\xc3\xb4 de olho. Todos os dias, horas e minutos. Baixa a\xc3\xad essas tarifas!'"
2018-08-10 23:05:04,"b'obg @LATAM_BRA pelo atraso de 1h15 no voo e falar que isso \xc3\x89 NORMAL. \nah, o voo era de Curitiba para SP.\nah, n\xc3\xa3o es\xe2\x80\xa6 https://t.co/flMyS9iDtR'"
2018-08-10 23:04:06,"b'@mestredasmilhas @LATAM_BRA T\xc3\xa1 reclamando de barriga cheia, CWB-GRU n\xc3\xa3o oferecem p*$#* nenhuma'"
2018-08-10 22:58:40,b'@AlexSchwartsman @LATAM_BRA As passagens cada vez mais caras e o servi\xc3\xa7o cada vez pior. Caminhamos a passos largos\xe2\x80\xa6 https://t.co/1PlIpXdTs7'
2018-08-10 22:57:21,b'@iedabpcarvalho @LATAM_BRA @VoeGOLoficial Tu pode nesse pa\xc3\xads Ieda'
2018-08-10 22:56:28,"b'Gente, o \xc3\xbanico problema da #URSAL \xc3\xa9 que a @LATAM_BRA ia cobrar franquia de bagagem pra Santiago.'"
2018-08-10 22:54:04,"b'@alice_vargas @LATAM_BRA @LATAMAirlines A tal resolu\xc3\xa7\xc3\xa3o da ANAC que falam \xc3\xa9 v\xc3\xa1lida, mas n\xc3\xa3o para o caso em si, que\xe2\x80\xa6 https://t.co/11JDJf0Poi'"
2018-08-10 22:49:27,b'@LATAM_BRA @LATAM_BRA respondi hoje'
2018-08-10 22:42:47,b'@LATAM_BRA N\xc3\xa3o \xc3\xa9 porque se passaram 7 dias que voc\xc3\xaas n\xc3\xa3o s\xc3\xa3o respons\xc3\xa1veis por destruir minha mala! Tentamos no aero\xe2\x80\xa6 https://t.co/u3BQkxJCL6'
2018-08-10 22:11:45,b'@LATAM_BRA queria saber qual o seu problema com organiza\xc3\xa7\xc3\xa3o e pontualidade?'
2018-08-10 22:04:03,b'Sem novidades por aqui... s\xc3\xb3 mais um v\xc3\xb4o atrasado da @LATAM_BRA @LATAMAirlines ... no mesmo dia....'
2018-08-10 22:02:49,"b'@LATAM_BRA Muito obrigado!  Voo atrasado e perdemos a conex\xc3\xa3o pra Navegantes. Revolta, mal atendimento e cora\xc3\xa7\xc3\xa3o pa\xe2\x80\xa6 https://t.co/Id4tO6zhc7'"
2018-08-10 21:48:12,b'@simidea @LATAM_BRA N\xc3\xa3o \xc3\xa9 s\xc3\xb3 com voc\xc3\xaa.'
2018-08-10 21:47:38,"b'@LATAM_BRA, para qual santo temos que rezar para conseguir resgatar passagens a\xc3\xa9reas com pontos da Multiplus? Impos\xe2\x80\xa6 https://t.co/Tw6pN8qKE4'"
2018-08-10 21:45:41,b'@LATAM_BRA p\xc3\xa9ssima das p\xc3\xa9ssimas! \nQuesito pontualidade: nota zero \nQuesito organiza\xc3\xa7\xc3\xa3o: nota zero\nQuesito desembarque: nota zero'
2018-08-10 21:45:37,"b'\xe2\x80\x94 A @LATAM_BRA \xc3\xa9 a melhor companhia a\xc3\xa9rea do Brasil...\n\n\xe2\x80\x94 #sqn, queria ela. https://t.co/LcWTh8o1SA'"
2018-08-10 21:42:10,"b'@mestredasmilhas @LATAM_BRA Imagina isso num voo longo, como GRU-FOR. Ficamos ref\xc3\xa9ns do Mercado Latam. E agora a Mu\xe2\x80\xa6 https://t.co/BTL9HlrKNt'"
2018-08-10 21:35:50,b'@mestredasmilhas @LATAM_BRA Nem sei pq achei que era cobrada tb!'
