2018-05-02 23:21:10,b'@Cruzeiro Ed\xc3\xadlson codenome havaianas (chinelo)'
2018-05-02 23:18:53,b'eu desci em frente da loja da havaianas e num fui capaz de compra um chinelo sabe...........eu so a pessoa maisburra desse mundo'
2018-05-02 23:18:34,"b'RT @DanyMoraes567: churrasquinho de 5 reais ? Pratin na m\xc3\xa3o, sorriso no rosto, havaianas, n\xc3\xa3o ligo, lanche 3 por 10? Vamo, pizza ? Dividir\xe2\x80\xa6'"
2018-05-02 23:17:49,b'@bchartsforum Da bem que eu gosto das minhas havaianas'
2018-05-02 23:16:20,"b'Havaianas, todo mundo usa. Recuse imita\xc3\xa7\xc3\xb5es'"
2018-05-02 23:15:42,b'RT @narutella: fazer v\xc3\xaddeo ensinando como se livrar das marca das havaianas completamente e de forma r\xc3\xa1pida ningu\xc3\xa9m quer'
2018-05-02 23:15:29,b'n\xc3\xb3s aposentou o havaianas e agora os bico t\xc3\xa1 brabo \xf0\x9f\x8e\xb6'
2018-05-02 23:11:43,"b'RT @costanzafina: e a iconica Havaianas foi vendida, vamos esperar q os novos rumos da marca sejam bem sucedidos'"
2018-05-02 23:04:53,"b'A cole\xc3\xa7\xc3\xa3o das havaianas est\xc3\xa3o incr\xc3\xadveis, tanto masculina/feminina!'"
2018-05-02 23:04:47,"b""RT @gbsantt: @calazans_ffc fala, \xc3\xa9 horr\xc3\xadvel, sou mas a havaianas e a taquitel kkkkk'"""
2018-05-02 23:03:46,"b'C\xc3\xa1 estou sendo uma semideusa de short e havaianas na faculdade, e isto.'"
2018-05-02 23:02:44,"b'Eu linda e bela de short, camiseta e havaianas morta dentro das cal\xc3\xa7as e o cabelo assanhado num coque pq eu queria tudo menos vr pra aula hj'"
2018-05-02 23:01:28,"b""@calazans_ffc fala, \xc3\xa9 horr\xc3\xadvel, sou mas a havaianas e a taquitel kkkkk'"""
2018-05-02 23:00:43,"b'churrasquinho de 5 reais ? Pratin na m\xc3\xa3o, sorriso no rosto, havaianas, n\xc3\xa3o ligo, lanche 3 por 10? Vamo, pizza ? Div\xe2\x80\xa6 https://t.co/JGhWVszh2k'"
2018-05-02 22:59:31,b'fazer v\xc3\xaddeo ensinando como se livrar das marca das havaianas completamente e de forma r\xc3\xa1pida ningu\xc3\xa9m quer'
2018-05-02 22:58:41,b'VERGONHA MSM E PASSA DE HAVAIANAS PERTO DA NOVINHA E O PREGO SOLTAR KKKKKKKKKKK'
2018-05-02 22:56:39,b'beleza havaianas me odeia fala caralho'
2018-05-02 22:52:12,b'Arrebentei minha havaianas na viagem ainda bem que tenho reservas por motivo de: Mario Bros https://t.co/5FFGvwIrsK'
2018-05-02 22:49:04,"b'Nem todo pr\xc3\xadncipe vai andando a cavalo, eu por exemplo vou andando de havaianas com um prego debaixo da sand\xc3\xa1lia \xf0\x9f\x98\x81.'"
2018-05-02 22:44:22,"b'Fui colocar minha havaianas e lembrei de voc\xc3\xaa...Afinal, todo mundo usa ! \n/18273929'"
2018-05-02 22:42:58,b'Porque que \xc3\xa9s o chinelo do pisco e do Nuno? \xe2\x80\x94 Ol\xc3\xa1 pisco havaianas https://t.co/wwHy8SonZs'
2018-05-02 22:42:31,b'@sudefisio @patyynepomuceno Prego nas havaianas....? \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3'
2018-05-02 22:38:30,"b'\xc3\xa9 aquele ditado...\n""voc\xc3\xaa \xc3\xa9 o prego que falta na minha havaianas""'"
2018-05-02 22:38:06,b'As vezes acho que sou homem pq eu vou ao shopping de havaianas'
2018-05-02 22:34:24,"b'Eu comprava havaianas branca usava, quando sujava j\xc3\xa1 comprava outra kkkk to achando v\xc3\xa1rios pa aq'"
2018-05-02 22:34:21,"b'churrasquinho de 5 reais ? Pratin na m\xc3\xa3o, sorriso no rosto, havaianas, n\xc3\xa3o ligo, lanche 3 por 10? Vamo, pizza ? Div\xe2\x80\xa6 https://t.co/s1KaNGQdOA'"
2018-05-02 22:33:19,b'RT @keriameunome: eu indo pra facul de havaianas n\xc3\xa3o quero guerra com ng'
2018-05-02 22:32:11,b'eu indo pra facul de havaianas n\xc3\xa3o quero guerra com ng'
2018-05-02 22:27:15,b'N\xc3\xa3o resisto \xc3\xa0s havaianas do Super Mario https://t.co/sf52ZQr8Gt'
2018-05-02 22:25:24,b'\xc3\xa9 muito agrad\xc3\xa1vel se preparar para ir para o RJ: \nSem correntinha\nSem celular\nSem rel\xc3\xb3gio\nSem tenis\nSem nada\nAinda\xe2\x80\xa6 https://t.co/kF5Q0k4Cb2'
2018-05-02 22:24:30,"b'Tirando 10 andando d havaianas, imagina hr q subi numa 600 ae pae \xc3\xa9 aquilo td sem maldade\n\nBrux\xc3\xa3o do rol\xc3\xaa'"
2018-05-02 22:03:45,"b'Fui no mercado e comprei oque tava faltando pra mim \xc3\xa9 pro Guel , minha m\xc3\xa3e ficou velha que trouxe outra havaianas kkkkk'"
